Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
50.0,2,6.0,4,8,0,4,1,0.0,0.0,40.0,39
31.0,4,9.0,4,8,0,4,1,0.0,0.0,50.0,39
45.0,4,9.0,0,1,0,1,0,0.0,1590.0,40.0,24
27.0,2,9.0,2,7,4,4,1,0.0,0.0,40.0,39
36.0,4,9.0,2,4,4,4,1,0.0,0.0,50.0,39
38.0,4,7.0,2,12,4,4,1,0.0,0.0,50.0,39
57.0,4,14.0,3,10,0,4,0,0.0,0.0,40.0,39
52.0,1,10.0,5,4,0,4,0,0.0,0.0,40.0,39
53.0,4,15.0,4,10,0,4,0,0.0,0.0,40.0,39
36.0,4,3.0,5,9,1,3,0,0.0,0.0,35.0,26
19.0,4,7.0,4,6,0,4,1,0.0,0.0,40.0,39
27.0,6,13.0,4,10,3,4,0,0.0,0.0,40.0,39
45.0,1,12.0,0,1,1,1,1,0.0,2080.0,40.0,30
40.0,4,16.0,2,4,4,1,1,3103.0,0.0,40.0,19
34.0,4,9.0,4,1,0,4,0,0.0,0.0,40.0,39
60.0,6,13.0,0,10,0,4,0,0.0,0.0,30.0,39
51.0,4,9.0,2,12,4,1,1,0.0,0.0,50.0,1
22.0,6,9.0,4,10,1,4,0,99999.0,0.0,40.0,6
57.0,4,5.0,2,3,4,2,1,0.0,0.0,40.0,39
23.0,4,9.0,4,1,3,4,0,0.0,0.0,40.0,39
50.0,4,12.0,2,3,4,4,1,0.0,0.0,45.0,39
32.0,4,10.0,2,10,4,4,1,0.0,0.0,38.0,39
46.0,4,13.0,4,12,0,4,1,0.0,1504.0,40.0,39
21.0,0,10.0,4,0,3,4,0,0.0,0.0,40.0,39
21.0,4,6.0,5,12,1,2,0,0.0,0.0,38.0,39
31.0,4,13.0,2,4,4,4,1,0.0,0.0,40.0,39
22.0,4,9.0,4,12,3,4,1,0.0,0.0,55.0,39
34.0,4,7.0,0,3,1,4,1,0.0,0.0,40.0,39
37.0,4,5.0,2,8,4,4,1,3137.0,0.0,40.0,39
18.0,4,7.0,4,12,3,4,1,0.0,0.0,15.0,39
47.0,4,12.0,2,3,4,4,1,0.0,0.0,40.0,39
53.0,7,14.0,2,10,4,4,1,0.0,0.0,36.0,39
32.0,5,13.0,2,8,4,1,1,0.0,0.0,50.0,20
48.0,4,10.0,4,4,0,4,0,0.0,0.0,40.0,21
45.0,2,14.0,2,10,4,4,1,0.0,0.0,50.0,39
34.0,6,13.0,2,12,4,1,1,0.0,0.0,55.0,19
19.0,0,9.0,4,0,0,3,1,0.0,0.0,30.0,39
30.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
38.0,4,13.0,4,12,0,4,0,0.0,2444.0,45.0,39
49.0,6,4.0,2,8,4,4,1,0.0,0.0,70.0,22
37.0,4,9.0,2,4,4,4,1,0.0,1887.0,50.0,39
25.0,4,9.0,0,1,0,4,1,0.0,0.0,40.0,39
49.0,4,6.0,2,14,4,2,1,0.0,0.0,42.0,39
37.0,2,13.0,4,10,0,4,0,4865.0,0.0,45.0,39
22.0,1,12.0,4,8,3,4,1,0.0,0.0,20.0,39
42.0,4,14.0,4,10,0,4,0,8614.0,0.0,50.0,39
28.0,6,10.0,2,1,5,4,0,0.0,0.0,30.0,39
48.0,4,10.0,0,1,1,4,0,0.0,0.0,40.0,39
34.0,4,9.0,2,3,4,4,1,0.0,1573.0,40.0,39
22.0,4,10.0,4,3,3,4,1,0.0,0.0,30.0,39
33.0,4,7.0,4,14,0,2,1,0.0,0.0,60.0,39
40.0,4,9.0,0,1,3,4,1,0.0,0.0,40.0,39
24.0,4,9.0,4,1,3,4,1,0.0,0.0,40.0,39
59.0,4,9.0,2,14,4,4,1,0.0,0.0,40.0,39
41.0,4,10.0,2,4,4,4,1,0.0,1887.0,50.0,39
47.0,5,10.0,2,12,4,4,1,0.0,0.0,80.0,39
34.0,4,13.0,4,8,0,4,1,0.0,0.0,40.0,8
34.0,4,10.0,5,8,1,2,0,0.0,0.0,37.0,39
21.0,4,10.0,4,14,3,4,1,0.0,0.0,30.0,39
71.0,5,13.0,2,4,4,4,1,0.0,2392.0,60.0,39
30.0,6,13.0,2,12,4,4,1,0.0,0.0,70.0,0
48.0,7,14.0,5,10,0,4,1,0.0,0.0,60.0,39
45.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
47.0,6,9.0,2,14,4,4,1,0.0,0.0,45.0,39
30.0,4,10.0,2,10,5,1,0,0.0,0.0,5.0,39
34.0,4,13.0,4,4,0,4,1,0.0,1590.0,50.0,39
37.0,4,10.0,0,4,0,4,0,0.0,0.0,40.0,39
61.0,4,9.0,2,1,5,4,0,2414.0,0.0,5.0,39
19.0,2,10.0,4,12,3,4,0,0.0,0.0,16.0,39
53.0,4,13.0,0,4,0,4,1,0.0,0.0,70.0,39
51.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
39.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
43.0,4,13.0,2,3,4,4,1,0.0,0.0,48.0,39
40.0,0,9.0,4,0,0,4,0,0.0,0.0,4.0,39
42.0,1,9.0,0,1,1,2,0,0.0,0.0,40.0,39
51.0,6,9.0,2,5,4,4,1,0.0,0.0,60.0,39
43.0,5,15.0,2,10,4,4,1,0.0,1977.0,40.0,39
30.0,4,10.0,4,7,0,4,0,0.0,0.0,40.0,39
21.0,4,9.0,4,7,0,4,1,0.0,0.0,40.0,39
20.0,4,7.0,2,5,3,4,1,0.0,0.0,40.0,26
28.0,4,13.0,2,10,4,4,1,0.0,0.0,45.0,39
50.0,4,9.0,2,3,4,4,1,0.0,0.0,15.0,39
60.0,4,13.0,2,4,4,4,1,0.0,0.0,35.0,39
37.0,4,9.0,0,12,1,4,0,0.0,0.0,40.0,39
49.0,4,5.0,3,8,0,2,0,0.0,0.0,16.0,23
47.0,4,13.0,4,12,0,2,1,0.0,0.0,60.0,39
28.0,4,9.0,4,1,0,4,1,0.0,0.0,40.0,39
22.0,4,10.0,4,12,3,4,0,0.0,0.0,20.0,39
32.0,7,10.0,4,1,0,2,0,0.0,0.0,40.0,39
33.0,4,9.0,2,14,4,4,1,0.0,0.0,40.0,39
23.0,4,9.0,4,3,0,4,1,0.0,0.0,40.0,39
25.0,4,10.0,4,4,2,4,0,0.0,1504.0,45.0,39
48.0,6,10.0,5,12,1,4,0,0.0,0.0,50.0,39
23.0,4,14.0,4,10,0,4,1,0.0,0.0,40.0,39
38.0,4,14.0,4,4,1,2,0,0.0,0.0,35.0,39
42.0,4,11.0,4,3,0,4,1,0.0,0.0,44.0,39
24.0,4,13.0,4,1,2,1,0,0.0,0.0,16.0,39
71.0,1,9.0,6,4,0,4,1,0.0,0.0,9.0,39
54.0,4,9.0,2,12,4,4,1,0.0,1848.0,40.0,39
57.0,4,9.0,0,1,1,4,0,0.0,0.0,40.0,39
17.0,4,6.0,4,6,3,4,1,0.0,0.0,20.0,39
45.0,6,10.0,2,4,4,0,1,0.0,0.0,40.0,39
46.0,4,9.0,4,8,0,4,1,0.0,0.0,15.0,39
23.0,2,13.0,4,10,3,0,1,0.0,0.0,30.0,39
44.0,4,13.0,4,10,0,4,0,0.0,0.0,45.0,39
44.0,4,13.0,4,10,0,4,0,0.0,0.0,45.0,26
23.0,4,13.0,4,5,0,4,1,0.0,0.0,40.0,39
35.0,4,9.0,2,3,4,4,1,0.0,0.0,32.0,39
18.0,4,6.0,4,9,3,2,0,0.0,0.0,20.0,39
63.0,4,9.0,2,12,5,4,0,0.0,0.0,35.0,39
17.0,4,8.0,4,8,3,4,0,0.0,0.0,8.0,39
46.0,4,4.0,3,9,1,4,0,0.0,1594.0,24.0,13
36.0,7,11.0,2,13,4,1,1,0.0,0.0,37.0,17
44.0,4,9.0,2,1,5,4,0,0.0,0.0,30.0,39
57.0,6,6.0,0,4,3,4,1,0.0,0.0,60.0,39
32.0,4,13.0,2,1,5,4,0,0.0,0.0,35.0,0
54.0,4,3.0,3,7,1,4,1,0.0,0.0,40.0,26
33.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
25.0,7,9.0,4,4,0,4,1,0.0,0.0,40.0,39
27.0,4,13.0,4,10,0,4,1,0.0,0.0,45.0,39
67.0,2,13.0,0,1,1,2,0,6360.0,0.0,35.0,39
34.0,5,13.0,4,10,0,3,1,0.0,0.0,60.0,39
46.0,4,13.0,4,7,0,4,0,0.0,1602.0,8.0,39
44.0,4,6.0,0,1,1,4,0,0.0,0.0,40.0,39
46.0,4,15.0,5,10,0,4,1,0.0,0.0,50.0,39
29.0,4,7.0,2,6,5,1,0,2829.0,0.0,14.0,30
46.0,4,13.0,2,10,4,4,1,7688.0,0.0,45.0,39
42.0,6,13.0,2,5,4,4,1,0.0,0.0,50.0,39
29.0,4,9.0,4,5,0,4,1,0.0,0.0,50.0,0
40.0,2,9.0,4,1,3,4,0,0.0,0.0,40.0,39
35.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
31.0,4,12.0,0,4,0,4,1,0.0,0.0,40.0,39
30.0,2,13.0,2,11,4,4,1,0.0,0.0,40.0,39
35.0,1,5.0,2,5,4,2,1,0.0,0.0,40.0,39
65.0,4,9.0,2,12,4,4,1,9386.0,0.0,40.0,39
33.0,4,9.0,0,1,3,4,1,0.0,0.0,40.0,39
47.0,1,9.0,0,1,0,4,0,0.0,0.0,40.0,39
41.0,4,15.0,2,10,4,4,1,15024.0,0.0,50.0,39
44.0,7,13.0,2,10,4,0,1,0.0,0.0,38.0,39
19.0,4,10.0,4,12,0,4,0,0.0,0.0,35.0,39
17.0,4,6.0,4,12,3,4,0,0.0,0.0,15.0,39
28.0,4,6.0,0,8,0,4,0,0.0,0.0,40.0,39
41.0,4,10.0,2,7,4,2,1,0.0,1902.0,40.0,39
42.0,4,12.0,2,4,4,4,1,0.0,0.0,60.0,39
47.0,4,11.0,2,3,4,4,1,5013.0,0.0,40.0,39
27.0,4,14.0,4,4,3,4,0,0.0,0.0,40.0,39
37.0,4,9.0,4,1,0,4,1,0.0,0.0,42.0,39
53.0,4,10.0,0,1,1,4,0,1471.0,0.0,40.0,39
51.0,4,8.0,2,3,4,4,1,0.0,0.0,45.0,39
35.0,2,10.0,2,8,4,4,1,0.0,0.0,40.0,39
58.0,6,9.0,2,12,4,4,1,0.0,0.0,55.0,39
41.0,1,12.0,2,10,4,4,1,0.0,0.0,40.0,39
33.0,4,10.0,4,4,0,2,0,0.0,0.0,40.0,39
20.0,4,10.0,4,7,2,1,1,0.0,0.0,40.0,40
46.0,4,10.0,0,8,1,4,0,0.0,0.0,10.0,0
19.0,4,7.0,4,8,0,4,1,0.0,0.0,40.0,39
64.0,6,14.0,0,10,0,4,1,0.0,0.0,50.0,39
53.0,7,14.0,2,4,4,4,1,15024.0,0.0,38.0,39
34.0,4,10.0,2,6,4,4,1,0.0,1887.0,40.0,39
26.0,4,11.0,4,8,0,4,0,0.0,0.0,40.0,39
20.0,4,9.0,4,8,1,2,0,0.0,0.0,25.0,39
28.0,4,13.0,2,12,4,4,1,0.0,0.0,60.0,39
19.0,4,10.0,4,8,3,4,0,0.0,0.0,30.0,39
48.0,4,14.0,2,13,4,4,1,0.0,0.0,40.0,39
66.0,6,10.0,2,5,4,4,1,0.0,0.0,7.0,39
50.0,4,9.0,2,12,4,4,1,0.0,0.0,40.0,39
42.0,5,13.0,2,4,4,4,1,0.0,0.0,60.0,39
49.0,4,9.0,2,7,4,4,1,0.0,0.0,45.0,39
74.0,4,6.0,6,8,0,2,0,0.0,0.0,6.0,39
58.0,4,10.0,2,12,4,2,1,0.0,0.0,40.0,39
64.0,4,10.0,6,1,0,4,0,0.0,0.0,40.0,39
49.0,2,14.0,4,10,0,4,0,4650.0,0.0,40.0,39
39.0,2,9.0,2,11,4,4,1,0.0,1887.0,40.0,39
20.0,4,6.0,4,8,2,4,1,0.0,0.0,35.0,26
48.0,4,10.0,2,1,5,4,0,0.0,0.0,37.0,39
40.0,4,10.0,0,3,0,4,1,0.0,0.0,40.0,39
63.0,4,6.0,2,4,4,4,1,0.0,0.0,40.0,39
28.0,0,10.0,2,0,5,4,0,0.0,1887.0,40.0,39
51.0,6,10.0,2,3,4,4,1,0.0,0.0,20.0,39
48.0,4,10.0,2,6,4,4,1,0.0,0.0,40.0,39
39.0,4,5.0,5,3,3,4,1,0.0,0.0,35.0,26
22.0,4,7.0,4,3,3,4,1,0.0,0.0,45.0,39
22.0,2,9.0,4,6,2,4,1,0.0,0.0,50.0,39
51.0,4,10.0,2,1,4,4,1,7298.0,0.0,40.0,39
53.0,4,10.0,2,13,4,4,1,0.0,0.0,40.0,39
35.0,4,13.0,2,12,4,4,1,0.0,0.0,40.0,39
62.0,4,10.0,2,12,4,4,1,0.0,0.0,40.0,39
36.0,4,9.0,0,7,0,4,1,0.0,0.0,40.0,39
40.0,4,13.0,2,5,4,4,1,0.0,0.0,40.0,39
26.0,4,9.0,5,12,1,2,0,0.0,0.0,37.0,39
76.0,4,10.0,0,1,0,4,0,0.0,0.0,20.0,39
22.0,4,12.0,4,6,3,4,1,0.0,0.0,40.0,39
41.0,4,13.0,2,4,4,4,1,0.0,0.0,60.0,39
59.0,6,6.0,2,5,4,4,1,0.0,0.0,40.0,39
54.0,6,9.0,2,8,4,2,1,0.0,0.0,45.0,39
60.0,4,14.0,2,4,4,4,1,0.0,0.0,50.0,39
62.0,4,5.0,2,8,4,2,1,0.0,0.0,42.0,39
47.0,7,12.0,2,14,4,4,1,0.0,0.0,40.0,39
25.0,4,9.0,4,1,0,4,0,0.0,0.0,48.0,39
52.0,7,16.0,2,10,4,4,1,0.0,0.0,40.0,20
39.0,4,9.0,0,1,0,4,0,0.0,0.0,40.0,39
20.0,4,10.0,4,8,3,4,1,2176.0,0.0,25.0,39
39.0,4,9.0,4,1,1,2,0,0.0,0.0,40.0,39
50.0,4,12.0,0,3,0,4,1,0.0,0.0,40.0,39
48.0,4,9.0,2,1,5,4,0,0.0,0.0,40.0,39
17.0,0,6.0,4,0,3,4,1,0.0,0.0,40.0,39
43.0,4,10.0,0,4,0,2,0,0.0,0.0,40.0,39
35.0,4,7.0,0,14,0,4,1,0.0,0.0,50.0,39
50.0,7,14.0,0,10,1,4,0,0.0,0.0,40.0,39
23.0,2,10.0,4,1,0,4,1,0.0,0.0,30.0,39
30.0,4,9.0,0,8,0,4,0,0.0,0.0,40.0,39
32.0,4,13.0,2,13,4,4,1,0.0,1902.0,40.0,39
29.0,0,9.0,2,0,0,4,0,0.0,0.0,27.0,39
43.0,4,13.0,4,10,0,4,1,0.0,0.0,45.0,39
35.0,6,13.0,4,10,3,4,0,0.0,0.0,40.0,39
38.0,4,10.0,0,12,0,4,1,0.0,0.0,60.0,39
24.0,4,10.0,4,10,0,2,1,0.0,0.0,40.0,39
18.0,4,8.0,4,12,3,4,0,0.0,0.0,24.0,39
38.0,4,9.0,2,6,4,4,1,0.0,0.0,40.0,39
41.0,4,10.0,0,7,3,4,1,0.0,0.0,40.0,22
64.0,4,10.0,6,12,0,4,0,0.0,0.0,40.0,39
69.0,4,16.0,2,10,4,4,1,0.0,0.0,40.0,3
34.0,4,10.0,4,8,0,4,1,0.0,0.0,40.0,39
30.0,4,10.0,2,7,4,4,1,0.0,0.0,40.0,27
41.0,4,9.0,2,14,4,4,1,0.0,0.0,35.0,39
21.0,4,9.0,4,8,3,4,1,0.0,0.0,22.0,39
65.0,4,4.0,2,3,4,4,1,0.0,0.0,40.0,39
41.0,4,9.0,2,4,4,4,1,0.0,0.0,40.0,39
22.0,4,6.0,4,3,0,4,1,0.0,0.0,30.0,39
31.0,4,10.0,2,1,4,1,1,0.0,0.0,50.0,19
20.0,4,9.0,4,6,3,4,0,0.0,0.0,40.0,39
44.0,4,9.0,2,7,4,4,1,0.0,0.0,48.0,39
19.0,4,10.0,4,1,3,4,1,0.0,0.0,10.0,37
33.0,4,13.0,2,4,4,4,1,15024.0,0.0,50.0,39
51.0,4,10.0,0,1,1,4,0,0.0,0.0,40.0,39
51.0,2,10.0,2,11,4,4,1,0.0,0.0,40.0,39
28.0,4,13.0,4,7,0,4,1,0.0,0.0,40.0,39
62.0,4,15.0,2,3,4,4,1,0.0,0.0,45.0,39
26.0,2,9.0,0,1,1,4,0,0.0,0.0,25.0,39
21.0,4,9.0,4,3,0,4,1,0.0,0.0,40.0,39
27.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
35.0,2,10.0,5,1,1,0,0,0.0,0.0,40.0,39
40.0,4,10.0,5,4,1,4,0,0.0,0.0,60.0,39
58.0,0,10.0,2,0,4,2,1,0.0,0.0,30.0,39
71.0,1,10.0,2,4,4,4,1,20051.0,0.0,40.0,39
45.0,4,13.0,2,10,4,1,1,0.0,0.0,40.0,3
59.0,4,9.0,2,11,4,4,1,0.0,0.0,24.0,39
67.0,4,4.0,2,14,4,2,1,10566.0,0.0,40.0,39
25.0,4,5.0,5,6,2,4,1,0.0,0.0,40.0,8
25.0,0,4.0,4,0,0,4,0,0.0,0.0,32.0,26
28.0,4,12.0,2,6,4,2,1,0.0,0.0,40.0,39
45.0,4,10.0,2,3,4,1,1,0.0,0.0,40.0,40
35.0,4,10.0,2,3,4,4,1,0.0,2051.0,45.0,39
38.0,4,13.0,4,8,3,4,0,0.0,0.0,35.0,39
19.0,4,9.0,2,8,5,2,0,0.0,0.0,16.0,39
59.0,4,4.0,2,8,5,4,0,0.0,0.0,99.0,39
18.0,4,10.0,4,12,3,4,0,0.0,0.0,20.0,39
36.0,4,10.0,2,7,4,4,1,0.0,0.0,44.0,39
40.0,4,9.0,2,10,4,4,1,0.0,1902.0,40.0,39
65.0,6,10.0,2,4,4,4,1,2290.0,0.0,40.0,39
50.0,4,13.0,2,4,4,4,1,15024.0,0.0,40.0,39
32.0,4,10.0,4,1,0,4,0,4101.0,0.0,50.0,39
42.0,4,10.0,2,4,5,4,0,0.0,0.0,40.0,8
32.0,2,14.0,2,10,4,4,1,0.0,0.0,48.0,39
28.0,4,13.0,4,10,3,4,1,0.0,0.0,40.0,39
21.0,4,10.0,4,7,3,4,1,0.0,0.0,40.0,39
34.0,4,13.0,4,8,0,4,1,0.0,2001.0,40.0,39
19.0,4,10.0,4,3,3,4,1,0.0,0.0,20.0,39
26.0,4,9.0,0,1,0,4,0,0.0,0.0,50.0,39
38.0,4,3.0,2,7,4,4,1,0.0,0.0,40.0,26
54.0,4,11.0,2,12,4,4,1,0.0,0.0,50.0,39
29.0,4,4.0,2,8,5,4,0,0.0,0.0,40.0,39
21.0,4,9.0,4,1,1,4,0,0.0,0.0,40.0,39
22.0,2,9.0,4,11,1,4,1,0.0,0.0,56.0,39
40.0,4,14.0,2,4,4,4,1,0.0,0.0,65.0,39
43.0,4,7.0,2,6,5,4,0,0.0,0.0,25.0,39
69.0,0,9.0,2,0,4,4,1,0.0,0.0,24.0,39
40.0,1,13.0,2,10,4,4,1,7688.0,0.0,66.0,39
51.0,7,10.0,0,10,0,4,0,0.0,0.0,40.0,39
50.0,4,10.0,2,14,4,4,1,0.0,0.0,70.0,39
50.0,4,13.0,0,10,1,4,0,0.0,0.0,45.0,39
43.0,4,14.0,0,4,1,4,0,0.0,2547.0,40.0,39
40.0,4,12.0,2,4,4,4,1,0.0,0.0,40.0,39
34.0,4,9.0,4,8,1,2,0,0.0,0.0,35.0,39
35.0,4,13.0,4,4,0,4,0,0.0,0.0,40.0,39
23.0,7,10.0,4,1,0,4,1,0.0,0.0,15.0,39
38.0,2,10.0,4,8,0,4,1,0.0,0.0,12.0,39
53.0,4,9.0,2,14,4,4,1,0.0,0.0,40.0,39
29.0,7,14.0,4,10,0,4,0,0.0,0.0,35.0,39
29.0,4,9.0,4,12,0,4,0,0.0,0.0,10.0,39
63.0,4,9.0,2,6,4,2,1,0.0,0.0,40.0,0
31.0,4,14.0,4,10,0,2,1,0.0,0.0,40.0,39
69.0,4,4.0,2,8,4,4,1,0.0,0.0,20.0,39
28.0,4,13.0,4,10,0,4,0,0.0,0.0,40.0,39
56.0,4,13.0,4,4,0,4,0,0.0,0.0,45.0,39
17.0,0,7.0,4,0,3,2,0,0.0,0.0,20.0,39
28.0,4,9.0,2,3,4,4,1,0.0,0.0,35.0,39
36.0,2,9.0,2,10,4,4,1,15024.0,0.0,40.0,39
22.0,4,9.0,4,3,3,4,1,0.0,0.0,40.0,39
18.0,7,10.0,4,8,0,4,0,0.0,0.0,40.0,39
42.0,4,9.0,0,7,0,4,1,0.0,0.0,40.0,39
50.0,2,10.0,5,8,1,2,0,0.0,0.0,28.0,39
87.0,0,9.0,6,0,0,4,1,0.0,0.0,2.0,39
37.0,5,14.0,0,4,0,4,0,0.0,0.0,70.0,39
22.0,4,9.0,4,8,0,4,0,0.0,0.0,48.0,0
51.0,5,15.0,0,10,0,4,1,27828.0,0.0,60.0,39
28.0,4,7.0,4,7,0,2,1,0.0,0.0,40.0,39
32.0,4,9.0,0,7,3,4,1,0.0,0.0,50.0,39
49.0,6,5.0,0,8,0,4,0,0.0,0.0,20.0,39
19.0,0,10.0,4,0,3,4,1,0.0,0.0,35.0,39
28.0,1,13.0,4,4,0,4,1,0.0,0.0,40.0,39
51.0,4,6.0,2,3,4,4,1,0.0,0.0,40.0,39
23.0,4,1.0,4,8,3,4,0,0.0,0.0,15.0,39
34.0,4,7.0,4,14,1,4,1,0.0,0.0,40.0,39
29.0,4,9.0,4,7,0,4,1,0.0,0.0,48.0,39
29.0,2,10.0,0,1,1,4,0,0.0,0.0,40.0,39
33.0,4,13.0,2,10,4,2,1,0.0,0.0,40.0,39
21.0,4,12.0,4,8,3,4,0,0.0,0.0,5.0,39
44.0,4,10.0,3,6,1,4,1,0.0,0.0,40.0,31
41.0,4,13.0,2,4,4,4,1,0.0,0.0,40.0,39
28.0,4,13.0,2,4,4,4,1,0.0,0.0,40.0,39
40.0,4,9.0,0,14,0,4,1,0.0,0.0,40.0,39
66.0,4,13.0,2,12,4,4,1,0.0,0.0,5.0,39
49.0,4,14.0,2,10,5,4,0,0.0,0.0,50.0,39
61.0,4,9.0,6,3,0,2,0,0.0,1669.0,50.0,39
32.0,4,10.0,2,6,4,4,1,0.0,0.0,50.0,2
22.0,4,10.0,4,12,3,4,0,0.0,0.0,20.0,26
28.0,4,10.0,4,1,0,4,0,0.0,0.0,52.0,39
33.0,4,13.0,3,8,1,4,0,0.0,0.0,24.0,39
25.0,4,9.0,4,6,2,4,1,0.0,0.0,45.0,39
37.0,6,10.0,2,4,5,4,0,0.0,0.0,15.0,39
32.0,4,9.0,4,14,0,4,1,0.0,0.0,60.0,39
25.0,4,13.0,4,4,3,4,1,0.0,0.0,35.0,39
17.0,4,7.0,4,8,3,4,0,0.0,0.0,25.0,39
33.0,7,9.0,2,3,4,4,1,0.0,0.0,40.0,39
50.0,4,7.0,2,14,4,4,1,0.0,0.0,70.0,39
46.0,7,9.0,2,8,4,4,1,0.0,0.0,43.0,39
62.0,4,13.0,2,3,4,4,1,7688.0,0.0,50.0,39
47.0,4,13.0,2,4,4,4,1,0.0,0.0,60.0,39
38.0,0,13.0,2,0,5,3,0,7688.0,0.0,50.0,0
36.0,4,9.0,0,4,0,4,1,0.0,0.0,40.0,39
39.0,2,9.0,5,4,1,4,1,0.0,0.0,40.0,39
39.0,4,6.0,2,7,4,4,1,0.0,0.0,60.0,39
23.0,4,10.0,4,6,3,4,1,0.0,0.0,32.0,5
52.0,6,9.0,0,14,0,4,1,0.0,0.0,65.0,39
46.0,7,13.0,2,10,4,2,1,0.0,0.0,40.0,39
24.0,4,9.0,2,11,4,4,1,0.0,0.0,40.0,39
24.0,4,9.0,4,8,3,4,1,0.0,0.0,35.0,39
66.0,2,9.0,2,3,4,4,1,0.0,2267.0,40.0,39
31.0,4,7.0,4,3,0,4,1,0.0,0.0,40.0,39
68.0,4,4.0,2,8,4,4,1,0.0,0.0,30.0,39
60.0,2,10.0,2,8,4,1,1,0.0,0.0,60.0,30
26.0,4,10.0,2,1,5,4,0,0.0,0.0,42.0,39
25.0,4,9.0,2,6,4,4,1,2407.0,0.0,40.0,39
41.0,4,13.0,2,12,4,4,1,0.0,0.0,40.0,39
36.0,4,12.0,2,13,4,4,1,0.0,0.0,40.0,39
31.0,4,6.0,0,8,0,4,1,0.0,0.0,40.0,39
21.0,4,11.0,4,1,3,4,0,0.0,0.0,40.0,39
69.0,4,3.0,2,7,4,4,1,0.0,2267.0,40.0,39
58.0,4,4.0,6,5,2,4,0,0.0,0.0,45.0,13
40.0,4,10.0,0,3,1,4,1,0.0,0.0,40.0,39
25.0,7,10.0,2,4,5,4,0,0.0,0.0,19.0,39
32.0,5,9.0,2,12,4,4,1,0.0,0.0,65.0,39
30.0,4,11.0,2,7,4,4,1,0.0,0.0,40.0,39
30.0,4,10.0,0,7,1,4,1,0.0,0.0,50.0,39
38.0,4,14.0,2,4,4,4,1,0.0,1977.0,60.0,39
48.0,4,10.0,0,12,1,4,1,0.0,0.0,45.0,39
83.0,5,13.0,2,4,4,4,1,0.0,2392.0,55.0,39
19.0,4,9.0,4,8,3,2,1,0.0,0.0,30.0,39
39.0,4,13.0,2,12,5,4,0,0.0,0.0,30.0,39
47.0,4,9.0,2,14,4,4,1,0.0,0.0,55.0,39
48.0,4,10.0,0,4,0,4,0,0.0,0.0,38.0,39
55.0,0,9.0,2,0,5,1,0,0.0,0.0,40.0,39
56.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
38.0,4,13.0,2,12,4,4,1,0.0,0.0,40.0,39
60.0,4,13.0,2,4,4,4,1,0.0,0.0,45.0,39
57.0,4,9.0,6,8,2,4,0,0.0,1719.0,25.0,39
31.0,4,10.0,4,11,0,4,1,0.0,0.0,40.0,39
68.0,6,16.0,2,10,4,4,1,0.0,0.0,50.0,2
35.0,4,9.0,4,7,3,4,1,0.0,1974.0,40.0,39
65.0,4,13.0,2,4,4,4,1,99999.0,0.0,40.0,39
45.0,4,13.0,2,13,4,4,1,0.0,0.0,50.0,39
17.0,4,6.0,4,8,3,4,0,0.0,0.0,20.0,39
33.0,6,9.0,2,3,4,4,1,0.0,0.0,40.0,39
62.0,4,11.0,2,13,4,4,1,0.0,0.0,40.0,39
56.0,4,10.0,2,12,4,4,1,0.0,0.0,40.0,39
40.0,4,11.0,2,5,4,4,1,0.0,0.0,60.0,39
24.0,4,9.0,5,7,3,2,0,0.0,0.0,40.0,39
27.0,4,11.0,2,12,4,4,1,0.0,0.0,60.0,39
20.0,4,10.0,4,8,3,4,1,0.0,0.0,20.0,39
67.0,0,4.0,2,0,4,4,1,2414.0,0.0,40.0,39
35.0,4,10.0,2,12,4,4,1,0.0,0.0,45.0,39
49.0,0,6.0,5,0,3,4,1,2176.0,0.0,40.0,39
39.0,4,13.0,4,4,0,4,1,0.0,0.0,50.0,39
26.0,4,7.0,2,3,4,4,1,0.0,0.0,40.0,39
36.0,6,13.0,4,12,0,2,0,2174.0,0.0,50.0,39
32.0,4,10.0,2,1,5,3,0,0.0,1740.0,40.0,0
36.0,5,9.0,2,14,4,4,1,0.0,0.0,57.0,39
34.0,4,9.0,2,8,4,4,1,0.0,0.0,20.0,39
44.0,6,13.0,2,4,4,4,1,0.0,0.0,60.0,39
37.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
46.0,7,13.0,2,10,4,4,1,0.0,0.0,38.0,39
23.0,4,12.0,4,12,3,4,1,0.0,0.0,30.0,39
38.0,4,13.0,3,10,0,4,0,0.0,0.0,40.0,39
41.0,4,15.0,2,10,4,4,1,0.0,1977.0,50.0,39
28.0,4,10.0,2,6,4,2,1,0.0,0.0,40.0,26
53.0,2,13.0,0,10,0,4,0,0.0,1876.0,54.0,39
46.0,4,9.0,2,1,5,4,0,7688.0,0.0,40.0,39
